drug_id,compound_name_source,dili_category,identity_status,resolution_method,pubchem_query,pubchem_cid,pubchem_title,source_formula,source_molecular_weight,pubchem_candidate_count,identity_adjudication,original_smiles,standardised_isomeric_smiles,parent_inchikey,curated_formula,curated_molecular_weight,curated_heavy_atoms,curated_amide_bonds,curation_flags,eligibility,exclusion_code,review_status
LT00878,Calcitonin salmon,vNo-DILI-concern,resolved,exact-name,Calcitonin salmon,16220016.0,Calcitonin Salmon,C145H240N44O48S2,3431.9,1.0,exact-title-among-candidates,C[C@H]([C@H]1C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CO)CC(C)C)CC(=O)N)CO)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)N4CCC[C@H]4C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N5CCC[C@H]5C(=O)N)O,,,,3431.908999999989,239.0,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT00879,Pentetate calcium trisodium yb-169,vNo-DILI-concern,resolved,exact-name,Pentetate calcium trisodium yb-169,49800014.0,Pentetate calcium trisodium YB-169,C14H18CaN3Na3O10Yb,666.29,1.0,exact-title-among-candidates,C(CN(CC(=O)[O-])CC(=O)[O-])N(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Ca+2].[169Yb],,,,,,,MANUAL_REVIEW:POLYMER_OR_UNRESOLVED_INORGANIC: Yb-169 pentetate requires intact radiometal coordination,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT00880,Sodium nitroprusside,vNo-DILI-concern,resolved,exact-name,Sodium nitroprusside,11953895.0,Sodium nitroprusside dihydrate,C5H4FeN6Na2O3,297.95,1.0,unique-pubchem-name-result,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.O.O.[Na+].[Na+].[Fe+4],,,,,,,METAL_WITH_MULTIPLE_ORGANIC_FRAGMENTS,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT00881,Colestipol hydrochloride,vLess-DILI-concern,resolved,exact-name,Colestipol hydrochloride,3084661.0,Colestipol Hydrochloride,C8H24ClN5,225.76,1.0,exact-title-among-candidates,C(CNCCNCCNCCN)N.Cl,,,,,,,MANUAL_REVIEW:POLYMER_OR_UNRESOLVED_INORGANIC: colestipol is a cross-linked polymer not represented by one small fragment,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT00888,Somatropin,vNo-DILI-concern,unresolved,unresolved,Somatropin,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT00928,Rubidium chloride rb-82,vNo-DILI-concern,resolved,exact-name,Rubidium chloride rb-82,71357.0,Rubidium Chloride Rb-82,ClRb,117.37,1.0,exact-title-among-candidates,[Cl-].[82Rb+],,,,,,,,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT00929,Urofollitropin,vNo-DILI-concern,resolved,exact-name,Urofollitropin,73759969.0,Urofollitropin,C42H65N11O12S2,980.2,1.0,exact-title-among-candidates,CC[C@@H](C)C1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](CSSC[C@H](C(=O)N[C@@H](C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCC[C@@H]3C(=O)N[C@H](CC(C)C)C(=O)NCC(=O)N)CC(=O)N)[C@H](C)O,,,,980.1809999999996,67.0,10.0,PEPTIDE_OR_PEPTIDOMIMETIC_RULE,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT00932,Teriparatide acetate,vLess-DILI-concern,resolved,exact-name,Teriparatide acetate,118984441.0,Teriparatide acetate hydrate,C183H297N55O54S2,4196.0,1.0,unique-pubchem-name-result,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC5=CNC=N5)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CO)N.CC(=O)O.O,,,,4117.786999999984,289.0,,PUBCHEM_ACTIVE_MOIETY_SUFFIX_ADJUDICATION,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT00935,Gadopentetate dimeglumine,vNo-DILI-concern,resolved,exact-name,Gadopentetate dimeglumine,55466.0,Gadopentetate Dimeglumine,C28H54GdN5O20,938.0,1.0,exact-title-among-candidates,CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.C(CN(CC(=O)O)CC(=O)[O-])N(CCN(CC(=O)O)CC(=O)[O-])CC(=O)[O-].[Gd+3],,,,,,,MANUAL_REVIEW:POLYMER_OR_UNRESOLVED_INORGANIC: gadopentetate requires intact gadolinium coordination,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT00941,Pegademase bovine,vNo-DILI-concern,unresolved,unresolved,Pegademase bovine,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT00947,Calcium acetate,vNo-DILI-concern,resolved,exact-name,Calcium acetate,6116.0,Calcium Acetate,C4H6CaO4,158.17,1.0,exact-title-among-candidates,CC(=O)[O-].CC(=O)[O-].[Ca+2],,,,,,,PUBCHEM_ACTIVE_MOIETY_SUFFIX_ADJUDICATION,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT00952,Gadoteridol,vNo-DILI-concern,resolved,exact-name,Gadoteridol,60714.0,Gadoteridol,C17H29GdN4O7,558.7,1.0,exact-title-among-candidates,CC(CN1CCN(CCN(CCN(CC1)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])O.[Gd+3],,,,,,,MANUAL_REVIEW:POLYMER_OR_UNRESOLVED_INORGANIC: gadoteridol requires intact gadolinium coordination,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT00954,Enoxaparin sodium,vLess-DILI-concern,unresolved,unresolved,Enoxaparin sodium,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT00961,Dalteparin sodium,vLess-DILI-concern,unresolved,unresolved,Dalteparin sodium,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT00966,Ferumoxsil,vNo-DILI-concern,unresolved,unresolved,Ferumoxsil,,,,,,,,,,,,,,,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT00967,Ferumoxides,vNo-DILI-concern,unresolved,unresolved,Ferumoxides,,,,,,,,,,,,,,,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT00972,Porfimer sodium,vNo-DILI-concern,unresolved,unresolved,Porfimer sodium,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT00985,Glatiramer acetate,vLess-DILI-concern,unresolved,unresolved,Glatiramer acetate,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT00995,Polyethylene glycol 3350,vNo-DILI-concern,unresolved,unresolved,Polyethylene glycol 3350,,,,,,,,,,,,,,,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT00999,Eptifibatide,vNo-DILI-concern,resolved,exact-name,Eptifibatide,448812.0,Eptifibatide,C35H49N11O9S2,832.0,1.0,exact-title-among-candidates,C1C[C@H]2C(=O)N[C@@H](CSSCCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N2C1)CC3=CNC4=CC=CC=C43)CC(=O)O)CCCCN=C(N)N)C(=O)N,,,,831.9789999999996,57.0,7.0,PEPTIDE_OR_PEPTIDOMIMETIC_RULE,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01027,Bivalirudin,vNo-DILI-concern,resolved,exact-name,Bivalirudin,16129704.0,Bivalirudin,C98H138N24O33,2180.3,1.0,exact-title-among-candidates,CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CC(C)C)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)N)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]5CCCN5C(=O)[C@@H](CC6=CC=CC=C6)N,,,,2180.317000000001,155.0,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01039,Sevelamer hydrochloride,vNo-DILI-concern,unresolved,unresolved,Sevelamer hydrochloride,,,,,,,,,,,,,,,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT01044,Gadoversetamide,vNo-DILI-concern,resolved,exact-name,Gadoversetamide,444013.0,Gadoversetamide,C20H34GdN5O10,661.8,1.0,exact-title-among-candidates,COCCNC(=O)CN(CCN(CCN(CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3],,,,,,,MANUAL_REVIEW:POLYMER_OR_UNRESOLVED_INORGANIC: gadoversetamide requires intact gadolinium coordination,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT01125,Fondaparinux sodium,vLess-DILI-concern,resolved,exact-name,Fondaparinux sodium,636380.0,Fondaparinux Sodium,C31H43N3Na10O49S8,1728.1,1.0,exact-title-among-candidates,CO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)COS(=O)(=O)[O-])O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)C(=O)[O-])O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COS(=O)(=O)[O-])O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)[O-])O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COS(=O)(=O)[O-])O)O)NS(=O)(=O)[O-])O)O)OS(=O)(=O)[O-])NS(=O)(=O)[O-])O)OS(=O)(=O)[O-])O)NS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],,,,,,,MANUAL_REVIEW:BIOLOGIC_OR_MACROMOLECULE: fondaparinux is a sulfated oligosaccharide rather than a small-molecule study unit,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01127,Gadobenate dimeglumine,vNo-DILI-concern,resolved,exact-name,Gadobenate dimeglumine,6918204.0,Gadobenate Dimeglumine,C36H62GdN5O21,1058.1,1.0,exact-title-among-candidates,CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.C1=CC=C(C=C1)COCC(C(=O)[O-])N(CCN(CCN(CC(=O)O)CC(=O)[O-])CC(=O)[O-])CC(=O)O.[Gd+3],,,,,,,MANUAL_REVIEW:POLYMER_OR_UNRESOLVED_INORGANIC: gadobenate requires intact gadolinium coordination,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT01181,Oxaliplatin,vMost-DILI-concern,resolved,exact-name,Oxaliplatin,9887053.0,"cis-oxalato-trans-l-1,2-diaminocyclohexaneplatinum(II)",C8H14N2O4Pt,397.29,1.0,unique-pubchem-name-result,C1CC[C@H]([C@@H](C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2],,,,,,,MANUAL_REVIEW:POLYMER_OR_UNRESOLVED_INORGANIC: oxaliplatin requires intact platinum coordination,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT01187,Micafungin sodium,vMost-DILI-concern,resolved,exact-name,Micafungin sodium,23666118.0,Micafungin Sodium,C56H70N9NaO23S,1292.3,1.0,exact-title-among-candidates,CCCCCOC1=CC=C(C=C1)C2=CC(=NO2)C3=CC=C(C=C3)C(=O)N[C@H]4C[C@H]([C@H](NC(=O)[C@@H]5[C@H]([C@H](CN5C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]6C[C@H](CN6C(=O)[C@@H](NC4=O)[C@@H](C)O)O)[C@@H]([C@H](C7=CC(=C(C=C7)O)OS(=O)(=O)[O-])O)O)[C@@H](CC(=O)N)O)C)O)O)O.[Na+],,,,1270.2910000000004,89.0,8.0,PUBCHEM_ACTIVE_MOIETY_SUFFIX_ADJUDICATION,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01200,Daptomycin,vLess-DILI-concern,resolved,exact-name,Daptomycin,21585658.0,Daptomycin,C72H101N17O26,1620.7,1.0,exact-title-among-candidates,CCCCCCCCCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@H](CC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]3[C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC3=O)CCCN)CC(=O)O)C)CC(=O)O)CO)[C@H](C)CC(=O)O)CC(=O)C4=CC=CC=C4N)C,,,,1620.693000000001,115.0,14.0,PEPTIDE_OR_PEPTIDOMIMETIC_RULE,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01203,Anidulafungin,vMost-DILI-concern,resolved,exact-name,Anidulafungin,166548.0,Anidulafungin,C58H73N7O17,1140.2,1.0,exact-title-among-candidates,CCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)C(=O)N[C@H]4C[C@H]([C@H](NC(=O)[C@@H]5[C@H]([C@H](CN5C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]6C[C@H](CN6C(=O)[C@@H](NC4=O)[C@@H](C)O)O)[C@@H]([C@H](C7=CC=C(C=C7)O)O)O)[C@@H](C)O)C)O)O)O,,,,1140.254,82.0,7.0,PEPTIDE_OR_PEPTIDOMIMETIC_RULE,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01229,Urokinase,vNo-DILI-concern,unresolved,unresolved,Urokinase,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01268,Liraglutide,vLess-DILI-concern,resolved,exact-name,Liraglutide,16134956.0,Liraglutide,C172H265N43O51,3751.0,1.0,exact-title-among-candidates,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC5=CC=CC=C5)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CC6=CN=CN6)N)C(=O)O,,,,3751.261999999984,266.0,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01275,Colistimethate sodium,vNo-DILI-concern,resolved,exact-name,Colistimethate sodium,44585614.0,Colistimethate Sodium,C45H85N13O10,968.2,1.0,exact-title-among-candidates,CCC(C)CCCCC(=O)NCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CC(C)C)CCN)CC(C)C)CCN)CCN)CCN)[C@@H](C)O,,,,968.2559999999992,68.0,9.0,PEPTIDE_OR_PEPTIDOMIMETIC_RULE,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01276,Benzylpenicilloyl polylysine,vNo-DILI-concern,unresolved,unresolved,Benzylpenicilloyl polylysine,,,,,,,,,,,,,,,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT01291,Polymyxin b sulfate,vNo-DILI-concern,unresolved,unresolved,Polymyxin b sulfate,,,,,,,,,,,,,,,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT01294,Sterile water,vNo-DILI-concern,resolved,exact-name,Sterile water,962.0,Water,H2O,18.015,1.0,unique-pubchem-name-result,O,,,,,,,,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT01303,Asparaginase,vMost-DILI-concern,unresolved,unresolved,Asparaginase,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01305,Botulinum toxin type a,vNo-DILI-concern,unresolved,unresolved,Botulinum toxin type a,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01306,Interferon alfa-2b,vMost-DILI-concern,resolved,exact-name,Interferon alfa-2b,71306834.0,Interferon Alfa-2B,C16H17Cl3I2N3NaO5S,746.5,1.0,exact-title-among-candidates,CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N2C=CN=C2.C(S(=O)(=O)[O-])(I)I.[Na+],,,,,,,MANUAL_REVIEW:BIOLOGIC_OR_MACROMOLECULE: interferon alfa-2b is a biologic,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01311,"Interferon alfa-2a, recombinant",vMost-DILI-concern,unresolved,unresolved,"Interferon alfa-2a, recombinant",,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01315,Alteplase,vNo-DILI-concern,unresolved,unresolved,Alteplase,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01316,Epoetin alfa,vNo-DILI-concern,resolved,exact-name,Epoetin alfa,92043599.0,Epoetin Alfa,C42H73NO16,848.0,1.0,exact-title-among-candidates,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CCO)C)O[C@H]4C[C@@]([C@H]([C@@H](O4)C)O)(C)O,,,,,,,MANUAL_REVIEW:BIOLOGIC_OR_MACROMOLECULE: epoetin alfa is a biologic and the PubChem record is not the therapeutic protein,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01320,Filgrastim,vLess-DILI-concern,unresolved,unresolved,Filgrastim,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01321,Sargramostim,vNo-DILI-concern,unresolved,unresolved,Sargramostim,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01322,Pegaspargase,vLess-DILI-concern,unresolved,unresolved,Pegaspargase,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01328,Interferon beta-1b,vMost-DILI-concern,unresolved,unresolved,Interferon beta-1b,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01330,Abciximab,vNo-DILI-concern,unresolved,unresolved,Abciximab,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01332,Interferon beta-1a,vMost-DILI-concern,unresolved,unresolved,Interferon beta-1a,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01336,Interferon alfacon-1,vMost-DILI-concern,unresolved,unresolved,Interferon alfacon-1,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01339,Oprelvekin,vNo-DILI-concern,unresolved,unresolved,Oprelvekin,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01346,Basiliximab,vNo-DILI-concern,unresolved,unresolved,Basiliximab,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01349,Palivizumab,vNo-DILI-concern,unresolved,unresolved,Palivizumab,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01350,Infliximab,vMost-DILI-concern,unresolved,unresolved,Infliximab,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01351,Reteplase,vNo-DILI-concern,unresolved,unresolved,Reteplase,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01352,Trastuzumab,vLess-DILI-concern,unresolved,unresolved,Trastuzumab,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01353,Etanercept,vLess-DILI-concern,unresolved,unresolved,Etanercept,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01356,Botulinum toxin type b,vNo-DILI-concern,unresolved,unresolved,Botulinum toxin type b,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01360,Tenecteplase,vNo-DILI-concern,unresolved,unresolved,Tenecteplase,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01363,Rasburicase,vNo-DILI-concern,unresolved,unresolved,Rasburicase,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01364,Alemtuzumab,vLess-DILI-concern,unresolved,unresolved,Alemtuzumab,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01367,Peginterferon alfa-2b,vMost-DILI-concern,unresolved,unresolved,Peginterferon alfa-2b,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01373,Anakinra,vLess-DILI-concern,unresolved,unresolved,Anakinra,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01374,Darbepoetin alfa,vLess-DILI-concern,unresolved,unresolved,Darbepoetin alfa,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01377,Omalizumab,vNo-DILI-concern,unresolved,unresolved,Omalizumab,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01378,Ibritumomab tiuxetan,vNo-DILI-concern,unresolved,unresolved,Ibritumomab tiuxetan,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01380,Pegfilgrastim,vNo-DILI-concern,unresolved,unresolved,Pegfilgrastim,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01387,Adalimumab,vLess-DILI-concern,unresolved,unresolved,Adalimumab,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01389,Cetuximab,vNo-DILI-concern,unresolved,unresolved,Cetuximab,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01390,Bevacizumab,vNo-DILI-concern,unresolved,unresolved,Bevacizumab,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01392,Palifermin,vNo-DILI-concern,unresolved,unresolved,Palifermin,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01393,Natalizumab,vMost-DILI-concern,unresolved,unresolved,Natalizumab,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01401,Galsulfase,vNo-DILI-concern,unresolved,unresolved,Galsulfase,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01402,Abatacept,vLess-DILI-concern,unresolved,unresolved,Abatacept,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01404,Alglucosidase alfa,vNo-DILI-concern,unresolved,unresolved,Alglucosidase alfa,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01408,Panitumumab,vNo-DILI-concern,unresolved,unresolved,Panitumumab,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01409,Idursulfase,vNo-DILI-concern,unresolved,unresolved,Idursulfase,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
